stationName,date,record,maxAirTmp,timeMaxAirTmp,minAirTmp,timeMinAirTmp,avgAirTmp,avgRelHum,avgDewPoint,maxRelHum,timeMaxRelHum,maxDewPoint,timeMaxDewPoint,minRelHum,timeMinRelHum,minDewPoint,timeMinDewPoint,avgWindSpeed,maxWindSpeed,timeMaxWindSpeed,maxWindSpeedDir,precip,solRad,eto,etoFlag,hstAirTmp01,hstAirTmp02,hstAirTmp03,hstAirTmp04,hstAirTmp05,hstAirTmp06,hstAirTmp07,hstAirTmp08,hstAirTmp09,hstAirTmp10,hstAirTmp11,hstAirTmp12,hstAirTmp13,batVolt,yearRain,eto7,eto30,maxSoilTmp,minSoilTmp,avgSoilTmp
Coastal,6/1/19,0,63.59,1345,55.08,423,58.19,84.1,,,,,,,,,,0.363,8.79,151,163,0,212,0.061,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/2/19,0,66.07,1341,54.96,536,59.02,82.2,,,,,,,,,,0.236,5.431,56,248,0,262.7,0.076,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/3/19,0,69.04,1334,55.73,358,59.68,84.2,,,,,,,,,,0.177,7.108,1541,269,0,337.4,0.096,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/4/19,0,63.22,1330,56.16,406,58.56,90.5,,,,,,,,,,0.396,5.431,541,154,0.01,184,0.053,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/5/19,0,68.69,1102,56.59,504,59.79,89.9,,,,,,,,,,0.539,8.79,1725,123,0.01,260.3,0.076,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/6/19,0,74.2,946,57.01,422,59.72,91.2,,,,,,,,,,0.729,8.79,1457,168,0.01,236.5,0.071,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/7/19,0,69.54,1431,56.89,447,60.31,88.3,,,,,,,,,,0.416,7.108,26,155,0.01,231.6,0.069,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/8/19,0,71.17,1227,56.54,2336,61.26,84.8,,,,,,,,,,1.179,10.46,156,89,0,532,0.155,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/9/19,0,84.8,1459,56.66,6,64.96,80.1,,,,,,,,,,0.814,7.108,131,132,0,638.2,0.194,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/10/19,0,95.6,1421,56.3,504,70.93,71.79,,,,,,,,,,1.278,13.82,2051,93,0,625.4,0.205,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/11/19,0,85.1,1116,58.36,434,69.28,74.48,,,,,,,,,,1.263,10.46,2225,105,0,602.1,0.19,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/12/19,0,75.77,826,58.84,431,64.99,83.7,,,,,,,,,,0.765,8.79,30,110,0,624.6,0.183,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/13/19,0,69.79,1505,58.36,2317,60.92,88.9,,,,,,,,,,0.217,8.79,1031,143,0,239.7,0.069,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/14/19,0,69.91,1410,57.87,204,61.22,80.9,,,,,,,,,,0.625,10.46,829,110,0,281.7,0.083,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/15/19,0,71.72,1319,56.89,329,61.86,83.7,,,,,,,,,,0.785,7.108,4,90,0,336.6,0.1,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/16/19,0,65.17,1237,59.09,2338,61.04,90.4,,,,,,,,,,0.171,5.431,1044,164,0.02,109.3,0.034,M,,,,,,,,,,,,,,,,,,,,
Coastal,6/17/19,0,63.46,1449,58.11,2211,59.75,89.6,,,,,,,,,,0.255,7.108,8,97,0.06,180.3,0.053,M,,,,,,,,,,,,,,,,,,,,
Coastal,6/18/19,0,66.86,1559,55.44,2226,59.46,88.1,,,,,,,,,,0.104,7.108,1332,275,0,195.4,0.056,M,,,,,,,,,,,,,,,,,,,,
Coastal,6/19/19,0,73.53,1055,57.88,1,64.13,82.5,,,,,,,,,,0.23,7.108,1331,219,0,566.5,0.169,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/20/19,0,67.3,1446,58.11,2303,60.94,86.1,,,,,,,,,,0.374,7.108,1020,142,0.01,172.3,0.052,M,,,,,,,,,,,,,,,,,,,,
Coastal,6/21/19,0,71.64,1453,57.26,132,62.17,82,,,,,,,,,,1.11,12.14,1052,151,0.01,519.4,0.148,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/22/19,0,71.64,1436,57.5,2356,63.23,80.2,,,,,,,,,,0.486,8.79,1622,300,0,393.9,0.116,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/23/19,0,74.63,1230,56.66,236,63.69,83.1,,,,,,,,,,0.311,8.79,1536,340,0,574.7,0.17,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/24/19,0,68.57,1413,58.54,657,60.92,89.8,,,,,,,,,,0.077,5.431,436,110,0.01,208.4,0.062,M,,,,,,,,,,,,,,,,,,,,
Coastal,6/25/19,0,64.32,1210,57.75,357,59.38,90.7,,,,,,,,,,0.396,8.79,1156,131,0.02,127.1,0.039,M,,,,,,,,,,,,,,,,,,,,
Coastal,6/26/19,0,71.72,1337,56.65,501,61.87,83.1,,,,,,,,,,0.263,7.108,1137,256,0,416.3,0.122,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/27/19,0,72.92,1355,58.96,2011,63.75,80.7,,,,,,,,,,0.326,7.108,1138,153,0,525.3,0.155,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/28/19,0,74.26,1509,55.43,2332,63.99,82.5,,,,,,,,,,0.427,8.79,1319,278,0,627.5,0.186,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/29/19,0,80.5,1453,55.75,50,66.78,72.55,,,,,,,,,,0.138,5.431,1005,222,0,561.2,0.171,*,,,,,,,,,,,,,,,,,,,,
Coastal,6/30/19,0,80.2,920,58.72,422,68.44,66.96,,,,,,,,,,0.24,7.108,1345,245,0,662.6,0.204,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/1/19,0,77.07,1520,55.93,218,65.6,79.56,,,,,,,,,,0.521,8.79,2349,119,0,670,0.201,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/2/19,0,74.63,1321,59.33,452,65.68,78.4,,,,,,,,,,1.663,10.46,347,130,0,670.7,0.198,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/3/19,0,72.45,1154,60.12,425,64.46,78.22,,,,,,,,,,2.249,12.14,149,125,0,614.4,0.18,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/4/19,0,74.39,1416,58.48,2107,64.37,81.4,,,,,,,,,,0.318,7.108,145,207,0,588.8,0.174,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/5/19,0,73.41,1430,58.84,358,64.36,81.7,,,,,,,,,,0.337,7.108,225,102,0,509.6,0.151,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/6/19,0,72.19,1348,59.57,627,63.09,85.9,,,,,,,,,,0.605,8.79,2349,154,0,403.3,0.118,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/7/19,0,72.38,1315,59.21,653,63.15,80.7,,,,,,,,,,1.526,10.46,1909,166,0,473.6,0.142,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/8/19,0,73.05,1359,57.75,355,63.93,76.99,,,,,,,,,,0.834,10.46,1207,259,0,478.4,0.143,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/9/19,0,75.61,1347,58.72,2329,65.73,78.17,,,,,,,,,,0.426,7.108,14,109,0,619.7,0.186,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/10/19,0,75.61,1308,59.76,2251,66.07,81.4,,,,,,,,,,0.191,5.431,821,158,0,631.9,0.189,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/11/19,0,77.56,1354,58.84,2352,66.28,82.7,,,,,,,,,,0.373,5.431,947,175,0,633.9,0.192,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/12/19,0,75.79,1435,58.97,1,65.58,84.5,,,,,,,,,,0.685,7.108,1018,158,0,617.8,0.183,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/13/19,0,75.73,1403,58.72,238,64.7,87.5,,,,,,,,,,1.407,10.46,2248,106,0,513.8,0.154,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/14/19,0,78.29,1129,60.6,251,66.34,84.9,,,,,,,,,,0.383,7.108,1231,147,0,605.5,0.184,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/15/19,0,78.78,1339,60.54,2153,67.76,80.7,,,,,,,,,,0.536,7.108,1041,207,0,636.7,0.195,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/16/19,0,76.22,1322,59.45,433,66.71,81.8,,,,,,,,,,2.095,12.14,1352,168,0,650.6,0.196,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/17/19,0,72.4,914,60.73,444,64.27,83.9,,,,,,,,,,1.767,13.82,1303,161,0,443.9,0.129,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/18/19,0,75.61,1207,59.21,2113,65.42,82.5,,,,,,,,,,0.392,7.108,59,74,0,596.4,0.179,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/19/19,0,72.8,1405,58.84,436,64.75,80.1,,,,,,,,,,0.346,7.108,949,143,0,589.4,0.173,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/20/19,0,75.73,1308,58.6,450,65.62,79.54,,,,,,,,,,0.238,8.79,1316,271,0,605.5,0.18,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/21/19,0,80.4,1325,58.48,338,67.07,79.98,,,,,,,,,,0.195,5.431,821,149,0,623,0.19,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/22/19,0,80,1303,59.82,7,68.19,80.1,,,,,,,,,,0.382,7.108,1235,121,0,536.1,0.166,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/23/19,0,89.5,1108,64.44,444,75.18,62.22,,,,,,,,,,0.242,5.431,30,134,0,558.7,0.184,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/24/19,0,91.3,1111,62,402,76.23,57.94,,,,,,,,,,1.487,13.82,1704,174,0,604.7,0.211,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/25/19,0,90.8,1239,65.46,437,75.74,56.42,,,,,,,,,,0.696,8.79,4,104,0.02,451.4,0.157,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/26/19,0,86,1414,63.22,441,72.9,67.61,,,,,,,,,,0.158,5.431,542,110,0,608.1,0.194,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/27/19,0,83.4,1502,58.6,444,71.67,69.77,,,,,,,,,,0.388,7.108,1324,134,0,624.9,0.199,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/28/19,0,78.29,1319,61.41,335,68,81.3,,,,,,,,,,1.571,10.46,1412,156,0,598.1,0.186,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/29/19,0,77.44,1402,61.4,448,66.62,84.2,,,,,,,,,,0.469,8.79,1115,185,0,494.1,0.151,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/30/19,0,75.67,1015,60.31,2334,66.94,81.5,,,,,,,,,,0.892,10.46,211,142,0,521.7,0.159,*,,,,,,,,,,,,,,,,,,,,
Coastal,7/31/19,0,77.25,1356,59.58,56,66.89,84.7,,,,,,,,,,0.206,7.108,1127,128,0,532.4,0.162,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/1/19,0,80.1,1247,62,102,68.52,82.2,,,,,,,,,,0.083,7.108,1231,323,0,540.7,0.169,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/2/19,0,81.7,1305,59.21,225,68.61,76.37,,,,,,,,,,0.143,7.108,1437,278,0,603.4,0.188,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/3/19,0,80.2,1515,58.72,205,67.75,80.3,,,,,,,,,,0.544,8.79,2103,103,0,582.6,0.179,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/4/19,0,82.2,1434,59.58,230,68.15,81.7,,,,,,,,,,0.354,7.108,1032,243,0,549.7,0.171,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/5/19,0,81.8,1228,61.27,134,69.52,78.79,,,,,,,,,,0.12,5.431,1125,146,0,590.1,0.185,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/6/19,0,81.7,1350,61.4,254,68.62,82.1,,,,,,,,,,0.711,8.79,2040,125,0,554.4,0.174,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/7/19,0,75.18,1417,61.88,647,66,84.9,,,,,,,,,,0.718,12.14,920,126,0,461,0.138,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/8/19,0,76.22,1336,58.84,2357,66.04,84.1,,,,,,,,,,0.546,8.79,2129,95,0,540.5,0.165,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/9/19,0,78.29,1353,57.75,301,65.87,82.8,,,,,,,,,,0.725,8.79,1111,193,0,585.3,0.177,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/10/19,0,76.46,1344,57.02,253,65.6,84,,,,,,,,,,0.318,7.108,1153,136,0,540.6,0.163,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/11/19,0,75.02,951,61.21,1,65.98,83.8,,,,,,,,,,0.856,10.46,1528,157,0,512.5,0.156,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/12/19,0,76.34,1432,60.3,2232,65.35,85.5,,,,,,,,,,0.462,7.108,1121,123,0,539.2,0.162,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/13/19,0,79.38,1447,59.33,2358,66.75,79.82,,,,,,,,,,0.17,5.431,904,249,0,544,0.166,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/14/19,0,84.4,1458,57.38,204,67.84,77.69,,,,,,,,,,0.124,5.431,1011,144,0,572,0.178,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/15/19,0,80.1,1317,56.11,252,65.63,82.3,,,,,,,,,,0.429,7.108,1223,146,0,554.8,0.171,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/16/19,0,74.77,1251,58.6,544,64.38,83.9,,,,,,,,,,1.22,10.46,1606,164,0,544.8,0.164,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/17/19,0,74.39,1152,59.45,424,65.49,78.83,,,,,,,,,,1.054,10.46,708,114,0,530.3,0.162,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/18/19,0,76.34,1131,58.36,2359,65.46,80.1,,,,,,,,,,0.706,8.79,747,135,0,455.6,0.141,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/19/19,0,79.02,1400,58.36,1,66.51,82.7,,,,,,,,,,0.315,7.108,959,286,0,529,0.162,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/20/19,0,80.4,1459,58.84,142,68.36,75.4,,,,,,,,,,0.223,7.108,1121,194,0,581.1,0.177,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/21/19,0,82.5,1300,57.26,413,69.39,70.92,,,,,,,,,,0.322,10.46,2350,126,0,595.1,0.185,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/22/19,0,75.24,1211,60.61,519,65.96,82.2,,,,,,,,,,2.713,13.82,1721,179,0,573.6,0.171,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/23/19,0,76.83,1322,61.16,403,66.67,78.83,,,,,,,,,,1.185,10.46,734,107,0,514.1,0.156,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/24/19,0,83,1403,59.64,450,69.51,80.8,,,,,,,,,,0.153,5.431,1058,164,0,564.8,0.175,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/25/19,0,87.6,1233,64.2,146,74.01,61.28,,,,,,,,,,0,2.077,1015,157,0,544.9,0.173,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/26/19,0,86.9,1103,57.18,533,72.48,65.38,,,,,,,,,,0.377,7.108,1135,135,0,545.8,0.174,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/27/19,0,81,1144,64.56,201,70.25,81.2,,,,,,,,,,0.903,10.46,1554,117,0,533.9,0.168,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/28/19,0,77.07,1413,63.83,2356,68.01,84.8,,,,,,,,,,0.669,13.82,1143,177,0,377.6,0.117,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/29/19,0,83.1,1257,62.49,522,71.28,78.42,,,,,,,,,,0.122,5.431,1025,245,0,523.2,0.163,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/30/19,0,85.7,1353,61.28,543,71.99,78.98,,,,,,,,,,0.353,8.79,29,116,0,545.3,0.173,*,,,,,,,,,,,,,,,,,,,,
Coastal,8/31/19,0,86.9,1213,62.61,128,70.94,81.9,,,,,,,,,,0,3.754,415,107,0,490,0.158,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/1/19,0,79.14,1308,64.32,2317,69.52,83.9,,,,,,,,,,0.803,10.46,2147,106,0,443.3,0.141,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/2/19,0,91.5,1248,64.74,454,75.66,68.64,,,,,,,,,,0.846,8.79,153,123,0,508.4,0.171,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/3/19,0,90.5,1334,66.39,514,76.69,60.49,,,,,,,,,,0,0,1,39,0,506.9,0.164,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/4/19,0,94.6,1249,62.04,335,77.57,57.16,,,,,,,,,,0.489,22.2,1533,143,0,477,0.159,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/5/19,0,89,1128,66.37,522,76.17,70.34,,,,,,,,,,0.89,10.46,2140,101,0,460.8,0.155,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/6/19,0,88.1,1111,64.74,504,75.37,70.36,,,,,,,,,,0.347,8.79,104,126,0,518.7,0.167,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/7/19,0,85.9,1235,63.46,504,71.89,77.39,,,,,,,,,,0.614,8.79,200,126,0,513.8,0.165,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/8/19,0,77.56,1349,62.37,2027,68.74,74.99,,,,,,,,,,1.076,10.46,1035,173,0,499.6,0.154,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/9/19,0,77.45,1149,61.16,449,66.42,81,,,,,,,,,,1.342,13.82,2328,100,0,389.2,0.121,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/10/19,0,75.57,1056,58.97,2204,65.35,77.27,,,,,,,,,,1.289,13.82,1044,111,0,377.7,0.118,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/11/19,0,76.89,1341,59.58,401,66.9,76.39,,,,,,,,,,1.699,10.46,208,113,0,492.8,0.15,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/12/19,0,83.8,1221,58.6,504,68.79,81.2,,,,,,,,,,0.217,5.431,912,200,0,512.6,0.158,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/13/19,0,89.5,1433,63.22,431,74.56,64.83,,,,,,,,,,0.204,5.431,1045,129,0,515.6,0.165,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/14/19,0,92.5,1430,58.48,558,75.52,53.57,,,,,,,,,,0.327,7.108,129,121,0,518.5,0.166,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/15/19,0,84.6,1008,63.34,2058,71.18,64.25,,,,,,,,,,1.048,8.79,747,96,0,404.7,0.131,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/16/19,0,78.59,1231,61.22,2345,67.99,82.2,,,,,,,,,,0.787,12.14,807,114,0,448.2,0.134,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/17/19,0,77.92,1415,59.21,225,66.89,81.7,,,,,,,,,,0.573,10.46,907,105,0,510.9,0.151,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/18/19,0,77.07,1221,60.55,2030,66.7,81.6,,,,,,,,,,0.757,10.46,1107,222,0,498.8,0.148,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/19/19,0,75.12,1323,59.7,2113,64.98,82.4,,,,,,,,,,1.84,12.14,1244,222,0,364.6,0.109,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/20/19,0,77.07,1133,59.58,323,66.43,78.25,,,,,,,,,,1.096,8.79,36,120,0,491.5,0.145,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/21/19,0,81.5,1145,57.5,616,69.05,76.9,,,,,,,,,,0.663,8.79,2059,110,0,493.3,0.149,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/22/19,0,89.8,1316,61.51,2241,71.97,69.58,,,,,,,,,,0.709,7.108,1621,139,0.02,395.5,0.125,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/23/19,0,78.65,1044,59.82,247,67.2,81.2,,,,,,,,,,1.301,13.82,1223,204,0,452.7,0.138,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/24/19,0,83.4,1205,58.48,221,69.51,76.74,,,,,,,,,,1.137,12.14,2053,92,0,474.8,0.146,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/25/19,0,78.41,1157,63.46,240,68.16,83.6,,,,,,,,,,3.67,17.17,1926,159,0,410.4,0.127,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/26/19,0,74.75,1404,64.87,324,67.39,84.5,,,,,,,,,,1.458,12.14,1033,127,0,243,0.074,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/27/19,0,75.3,1314,61.69,1829,65.97,83.7,,,,,,,,,,0.112,7.108,1234,201,0.02,289.9,0.086,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/28/19,0,72.33,1208,59.82,337,63.56,84.1,,,,,,,,,,0.791,12.14,2052,161,0.01,233.2,0.072,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/29/19,0,71.73,1229,51.8,2347,61.97,71.48,,,,,,,,,,0.889,10.46,844,102,0,481.6,0.135,*,,,,,,,,,,,,,,,,,,,,
Coastal,9/30/19,0,73.55,1218,50.95,2252,61.3,69.58,,,,,,,,,,1.312,10.46,1330,350,0,476.5,0.135,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/1/19,0,73.05,1336,53.74,552,62.01,71.86,,,,,,,,,,1.341,10.46,810,102,0,435.9,0.124,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/2/19,0,77.68,1340,49,509,62.34,74.76,,,,,,,,,,0.186,7.108,1516,313,0,485.4,0.139,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/3/19,0,75,1136,51.07,2359,61.37,79.8,,,,,,,,,,0.242,7.108,1225,274,0,478.3,0.135,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/4/19,0,75.73,1314,48.7,19,61.89,73.54,,,,,,,,,,0.135,5.431,1040,179,0,477,0.134,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/5/19,0,79.8,1314,50.21,612,63.27,67.54,,,,,,,,,,0.155,7.108,1107,206,0,474.3,0.138,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/6/19,0,86.1,1329,51.56,534,66.96,58.85,,,,,,,,,,0.187,3.754,637,101,0,471.2,0.141,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/7/19,0,83.2,1048,55.32,2356,67.87,62.75,,,,,,,,,,0.1,3.754,150,135,0,459.3,0.136,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/8/19,0,80.7,1345,52.15,517,64.7,74.17,,,,,,,,,,0.499,5.431,243,128,0,458.4,0.134,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/9/19,0,70.52,1253,57.99,418,61.7,79.7,,,,,,,,,,1.612,10.46,903,161,0,319.5,0.09,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/10/19,0,74.26,1355,52.39,522,64.42,60.31,,,,,,,,,,1.123,17.17,2233,102,0,431.4,0.123,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/11/19,0,88,1209,62.73,2024,72.84,18.89,,,,,,,,,,2.761,13.82,216,101,0,452.5,0.16,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/12/19,0,80.3,1009,45.16,430,63.52,52.01,,,,,,,,,,0.475,8.79,1,106,0,451.3,0.129,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/13/19,0,73.43,1207,51.93,113,61.85,78.95,,,,,,,,,,0.722,8.79,1054,136,0,419.9,0.117,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/14/19,0,72.72,1032,56.18,2146,61.82,80.4,,,,,,,,,,0.408,8.79,1025,129,0,324.4,0.09,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/15/19,0,83.5,1316,55.57,425,67.52,66.16,,,,,,,,,,0.289,7.108,1817,124,0,421.2,0.122,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/16/19,0,89.2,922,54.7,427,69.2,58.89,,,,,,,,,,1.233,8.79,228,109,0,390.2,0.115,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/17/19,0,73.19,1311,58.36,2359,62.81,81.6,,,,,,,,,,2.936,15.49,755,94,0,349.8,0.098,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/18/19,0,75.24,1220,53.98,2110,62.9,71.92,,,,,,,,,,1.498,10.46,43,117,0,400.4,0.111,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/19/19,0,75.55,1338,52.58,614,62.23,71.91,,,,,,,,,,0.765,10.46,2352,97,0,408.6,0.113,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/20/19,0,81.2,1320,54.22,503,68.19,61.71,,,,,,,,,,0.824,8.79,1,120,0,404.6,0.116,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/21/19,0,90,1228,55.06,444,74.6,30.48,,,,,,,,,,0.562,7.108,12,115,0,411.2,0.119,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/22/19,0,94.3,1216,52.38,410,76.17,28.92,,,,,,,,,,0.594,7.108,1615,336,0,421,0.123,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/23/19,0,89.6,1255,52.74,333,72.14,35.25,,,,,,,,,,0.976,8.79,1951,144,0,417.6,0.127,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/24/19,0,96.9,1217,63.36,11,82,11.66,,,,,,,,,,2.264,17.17,1234,46,0,422,0.157,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/25/19,0,93.1,1200,56.16,351,75.13,18.92,,,,,,,,,,0.642,7.108,148,134,0,419,0.118,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/26/19,0,88.5,929,60.98,2353,72.84,31.23,,,,,,,,,,3.538,15.49,1952,137,0,425.1,0.154,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/27/19,0,68.1,1314,51.32,2356,60.48,77.49,,,,,,,,,,4.202,18.85,358,106,0,200,0.062,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/28/19,0,77.07,1257,50.84,8,61.86,37.69,,,,,,,,,,1.2,13.82,344,75,0,405.8,0.112,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/29/19,0,69.67,1342,51.32,429,59.56,75.66,,,,,,,,,,2.553,13.82,1243,132,0,376.7,0.101,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/30/19,0,77.74,1342,47.66,2349,62.15,23.65,,,,,,,,,,1.989,18.85,1046,106,0,380.5,0.116,*,,,,,,,,,,,,,,,,,,,,
Coastal,10/31/19,0,77.8,1120,37.17,438,60.28,23.49,,,,,,,,,,0.805,8.79,2305,114,0,404.6,0.107,*,,,,,,,,,,,,,,,,,,,,
Coastal,11/1/19,0,81.9,1202,41.56,451,62.39,30.06,,,,,,,,,,0.356,7.108,21,91,0,398.6,0.105,*,,,,,,,,,,,,,,,,,,,,
Coastal,11/2/19,0,82.8,1153,42.29,407,63.17,33.42,,,,,,,,,,0.658,7.108,2040,132,0,354.1,0.094,*,,,,,,,,,,,,,,,,,,,,
